household_key,segment,segment_name,targeted,purchase_amount,purchase_count,cate_purchase,cate_visits,cate_primary
2493,0,Unknown,1,654.64,29.0,-350.3931267147176,-28.163106401892406,-350.3931267147176
2494,0,Unknown,1,232.19,6.0,-481.0729868536971,-23.982490960384638,-481.0729868536971
2496,0,Unknown,1,852.12,14.0,-345.8487429203918,-19.133131288883334,-345.8487429203918
2497,0,Unknown,1,1232.03,29.0,-1376.1816630568642,-110.48207636583868,-1376.1816630568642
2498,0,Unknown,1,665.49,27.0,-319.93315327166073,12.83163723057578,-319.93315327166073
2499,0,Unknown,1,366.93,10.0,-24.081430346553702,9.260976925190874,-24.081430346553702
2500,0,Unknown,1,914.74,19.0,-217.94705283547046,-3.5279143176445302,-217.94705283547046
5,0,Unknown,0,55.370000000000005,2.0,339.7410483830969,-0.63630867910517,339.7410483830969
9,0,Unknown,0,36.72,1.0,-559.6235531993037,-25.43540905347568,-559.6235531993037
10,0,Unknown,0,29.96,1.0,-272.7363141897764,-53.84908006645131,-272.7363141897764
11,0,Unknown,0,5.35,1.0,-3548.90876390055,-122.77407974347987,-3548.90876390055
12,0,Unknown,0,74.94,1.0,-1691.743461823518,-78.27774015908975,-1691.743461823518
15,0,Unknown,0,40.88,1.0,-178.86531912580278,-0.8143402801193247,-178.86531912580278
21,0,Unknown,0,67.18,3.0,-346.04049289113607,-15.096324124034084,-346.04049289113607
24,0,Unknown,0,289.89,12.0,201.53542023002944,-1.6902245542825938,201.53542023002944
30,0,Unknown,0,84.69,4.0,213.95833566651982,-25.54978789426535,213.95833566651982
31,0,Unknown,0,326.45,5.0,335.77643870750217,-31.033717263405677,335.77643870750217
33,0,Unknown,0,139.16,2.0,234.95368046814025,5.516912912767822,234.95368046814025
34,0,Unknown,0,50.910000000000004,6.0,-367.94435551125514,-56.430587108755745,-367.94435551125514
35,0,Unknown,0,65.81,9.0,-148.371359786408,-11.132184075574912,-148.371359786408
38,0,Unknown,0,75.69,6.0,8.098884740131552,4.735840182010563,8.098884740131552
44,0,Unknown,0,45.52,2.0,283.3528350857986,-10.306002357046808,283.3528350857986
50,0,Unknown,0,14.3,2.0,269.943641057278,10.679757810283135,269.943641057278
53,0,Unknown,0,230.14000000000001,9.0,-250.36453372347341,-15.018479945397416,-250.36453372347341
54,0,Unknown,0,29.62,3.0,-352.17798080865373,-50.424235761584896,-352.17798080865373
59,0,Unknown,0,175.98,6.0,471.70313607688524,25.499354039189043,471.70313607688524
60,0,Unknown,0,31.560000000000002,2.0,638.7126773637028,21.173559956319394,638.7126773637028
61,0,Unknown,0,57.9,2.0,-47.254143147255036,2.9390805865103573,-47.254143147255036
62,0,Unknown,0,36.04,3.0,-46.10836856388005,-12.176098939617873,-46.10836856388005
63,0,Unknown,0,54.65,6.0,58.10065002456622,-6.491482828979585,58.10065002456622
66,0,Unknown,0,91.74,2.0,339.820204222007,9.000491742058415,339.820204222007
70,0,Unknown,0,5.5,5.0,-1324.8842325524015,-57.3531080120852,-1324.8842325524015
75,0,Unknown,0,58.41,7.0,386.0298048514775,-15.673483801522934,386.0298048514775
76,0,Unknown,0,11.040000000000001,2.0,-887.4077124861878,-52.450162597198954,-887.4077124861878
82,0,Unknown,0,90.47,8.0,83.28082118194419,17.467479280228773,83.28082118194419
83,0,Unknown,0,97.34,10.0,305.24181969873314,13.28541653299385,305.24181969873314
84,0,Unknown,0,54.84,4.0,-386.6842040566504,-18.022837785317805,-386.6842040566504
87,0,Unknown,0,38.04,3.0,937.9098771970392,25.078460681939916,937.9098771970392
89,0,Unknown,0,1.19,1.0,532.8005480807365,19.31744471693245,532.8005480807365
90,0,Unknown,0,18.05,1.0,6.520903918719114,-10.506905888325505,6.520903918719114
94,0,Unknown,0,17.42,2.0,-1361.9168764195424,-29.75466319316871,-1361.9168764195424
100,0,Unknown,0,224.70000000000002,3.0,-1009.9704824244752,-53.44366728610811,-1009.9704824244752
106,0,Unknown,0,98.74,4.0,97.09607903890128,7.852798930509465,97.09607903890128
107,0,Unknown,0,138.42,4.0,811.1819777898522,16.834311347768278,811.1819777898522
120,0,Unknown,0,12.97,1.0,-202.76263518211977,38.17493221686302,-202.76263518211977
124,0,Unknown,0,77.34,13.0,64.50203103156954,6.501263932118306,64.50203103156954
126,0,Unknown,0,224.78,8.0,-150.06989969564518,-7.839115799651452,-150.06989969564518
128,0,Unknown,0,50.22,2.0,-1531.378252311472,-65.45995744561235,-1531.378252311472
129,0,Unknown,0,52.49,4.0,71.54232155824513,0.8896220298829718,71.54232155824513
130,0,Unknown,0,11.92,3.0,351.77280801466395,10.697530746455328,351.77280801466395
135,0,Unknown,0,113.68,9.0,151.88082057458752,5.91029399732048,151.88082057458752
138,0,Unknown,0,326.54,6.0,-60.0336236546907,-8.719155265087906,-60.0336236546907
141,0,Unknown,0,90.91,6.0,131.88699202738513,14.288029398944971,131.88699202738513
145,0,Unknown,0,244.03,11.0,152.67371754101669,-0.11597760901011611,152.67371754101669
146,0,Unknown,0,106.23,6.0,-33.285438878884975,-0.3654008950260845,-33.285438878884975
147,0,Unknown,0,199.55,4.0,225.3864851658027,21.957644688056703,225.3864851658027
148,0,Unknown,0,54.52,6.0,285.52422672813697,24.679964734223404,285.52422672813697
150,0,Unknown,0,18.98,2.0,-3200.22251996831,-153.0216247200552,-3200.22251996831
152,0,Unknown,0,216.86,6.0,-88.71352044604396,-3.8736640349600577,-88.71352044604396
153,0,Unknown,0,98.45,5.0,266.5370726674412,21.862997855863412,266.5370726674412
154,0,Unknown,0,105.11,3.0,271.02886793151174,7.0801359203311875,271.02886793151174
159,0,Unknown,0,181.85,6.0,267.2167121271423,21.191170198991955,267.2167121271423
160,0,Unknown,0,217.20000000000002,8.0,219.5181397344893,18.714883556756803,219.5181397344893
163,0,Unknown,0,67.48,1.0,-81.47605968914831,6.492786128257549,-81.47605968914831
167,0,Unknown,0,71.65,2.0,-2402.553545250767,-116.93135695403195,-2402.553545250767
168,0,Unknown,0,167.61,10.0,-55.13018437672963,-1.1413710810516449,-55.13018437672963
169,0,Unknown,0,6.68,2.0,332.0551764621658,2.109692867796774,332.0551764621658
170,0,Unknown,0,26.76,1.0,-15.207279648359645,7.012174371328072,-15.207279648359645
171,0,Unknown,0,8.77,2.0,-1006.2451208444083,-65.65312125660094,-1006.2451208444083
172,0,Unknown,0,126.88,12.0,181.1937718286447,16.324498293611562,181.1937718286447
174,0,Unknown,0,105.88,2.0,107.97562111452237,4.090690648679299,107.97562111452237
175,0,Unknown,0,240.86,13.0,-1909.558350577762,-73.71878501940884,-1909.558350577762
176,0,Unknown,0,153.07,6.0,-994.7153362967053,-24.275103637754242,-994.7153362967053
177,0,Unknown,0,32.61,2.0,-3125.696031512964,-24.388165999061414,-3125.696031512964
178,0,Unknown,0,65.19,7.0,-3595.089890541893,-171.81419607557473,-3595.089890541893
182,0,Unknown,0,131.42,3.0,-506.1055116951279,-10.516559453669004,-506.1055116951279
189,0,Unknown,0,103.97,2.0,-78.08365452609996,10.902517281129,-78.08365452609996
190,0,Unknown,0,125.57000000000001,4.0,-776.0818317314863,-43.22801783897084,-776.0818317314863
191,0,Unknown,0,43.050000000000004,3.0,-2862.9683538761983,-112.62649410403982,-2862.9683538761983
197,0,Unknown,0,201.55,6.0,-662.0997222747724,-21.333014954647155,-662.0997222747724
199,0,Unknown,0,9.49,2.0,-42.38295021778197,12.250256335082526,-42.38295021778197
200,0,Unknown,0,284.04,29.0,-387.6535547091145,-21.4077552707154,-387.6535547091145
201,0,Unknown,0,298.69,7.0,-3163.604990442592,-109.05995778651301,-3163.604990442592
202,0,Unknown,0,154.36,6.0,430.95399219611943,22.447198407797245,430.95399219611943
203,0,Unknown,0,40.1,2.0,495.7351584890881,17.55148860123019,495.7351584890881
204,0,Unknown,0,166.77,9.0,474.3509667780224,32.03022351361018,474.3509667780224
207,0,Unknown,0,32.47,4.0,-632.5209027586684,-24.953345620124878,-632.5209027586684
213,0,Unknown,0,283.22,3.0,-666.6018479981883,-30.08213523776989,-666.6018479981883
224,0,Unknown,0,127.35000000000001,7.0,-1995.5532908480764,-100.91859409111265,-1995.5532908480764
225,0,Unknown,0,86.89,6.0,144.74302157139232,6.237466234387185,144.74302157139232
229,0,Unknown,0,131.38,5.0,-404.19271516735046,-16.684834890553773,-404.19271516735046
234,0,Unknown,0,74.54,2.0,283.9989668309453,4.420841202478542,283.9989668309453
237,0,Unknown,0,226.71,2.0,650.9121874821714,9.09787315052472,650.9121874821714
238,0,Unknown,0,40.68,3.0,-6.481455372562436,4.763997005695856,-6.481455372562436
240,0,Unknown,0,29.770000000000003,2.0,-1.6397135257285527,-11.20419973439013,-1.6397135257285527
241,0,Unknown,0,39.06,3.0,-193.3848784161911,8.644256139147132,-193.3848784161911
244,0,Unknown,0,193.76,4.0,16.391367944963974,3.541749416385528,16.391367944963974
247,0,Unknown,0,44.26,2.0,146.22284639001703,-7.364249580980228,146.22284639001703
250,0,Unknown,0,412.24,11.0,-8.919787228361827,-12.071496224649039,-8.919787228361827
252,0,Unknown,0,19.5,4.0,-1709.0825567372558,-90.70890817468589,-1709.0825567372558
254,0,Unknown,0,56.69,6.0,-194.16518075586498,12.347221492184204,-194.16518075586498
255,0,Unknown,0,93.7,2.0,-672.4418881793829,-41.591672020057985,-672.4418881793829
259,0,Unknown,0,48.39,5.0,103.66062840353993,-10.873452205429615,103.66062840353993
260,0,Unknown,0,64.0,5.0,189.13737562901036,13.45603028649181,189.13737562901036
267,0,Unknown,0,129.15,6.0,-594.3398526625775,-11.845722646677359,-594.3398526625775
268,0,Unknown,0,79.96000000000001,2.0,-32.6320805784253,-6.708735881661539,-32.6320805784253
269,0,Unknown,0,220.49,10.0,25.239590577465236,-3.4868518555779957,25.239590577465236
270,0,Unknown,0,3.98,1.0,1349.1817318749318,22.45985435758479,1349.1817318749318
274,0,Unknown,0,15.290000000000001,2.0,-940.6944210443211,-37.733667722831086,-940.6944210443211
277,0,Unknown,0,240.36,6.0,-329.3993243418988,-33.004616607504616,-329.3993243418988
284,0,Unknown,0,42.66,3.0,309.14976920349284,10.614150110824937,309.14976920349284
286,0,Unknown,0,114.11,5.0,-68.33990347196436,-10.220216640405539,-68.33990347196436
292,0,Unknown,0,232.02,15.0,598.6684887541592,21.998229296618177,598.6684887541592
295,0,Unknown,0,43.22,1.0,449.85241599514234,-25.00110491251128,449.85241599514234
299,0,Unknown,0,45.33,2.0,-372.4218437644008,1.779376580193329,-372.4218437644008
309,0,Unknown,0,320.71,3.0,-846.6791617506462,-28.65430082137202,-846.6791617506462
310,0,Unknown,0,30.21,2.0,-747.7078591458791,-8.55897988748822,-747.7078591458791
311,0,Unknown,0,95.89,6.0,411.33704738502206,14.614684052416237,411.33704738502206
314,0,Unknown,0,111.11,1.0,-29.173693246727566,-1.0250452731013695,-29.173693246727566
315,0,Unknown,0,69.44,3.0,-1571.180623267389,-95.8081587306628,-1571.180623267389
316,0,Unknown,0,58.84,4.0,-415.24338761664944,-9.800304528089384,-415.24338761664944
320,0,Unknown,0,161.43,5.0,-1877.015523652991,-48.442288129101755,-1877.015523652991
323,0,Unknown,0,12.940000000000001,2.0,-1550.3912585200976,-69.88102933538842,-1550.3912585200976
325,0,Unknown,0,313.63,9.0,-214.43934014603525,12.284463070398658,-214.43934014603525
326,0,Unknown,0,36.33,2.0,811.4067331194642,16.089661314708458,811.4067331194642
327,0,Unknown,0,55.06,7.0,219.7188045963895,1.0075891480907728,219.7188045963895
340,0,Unknown,0,233.74,4.0,-137.8292018252182,1.42838363534797,-137.8292018252182
341,0,Unknown,0,186.06,12.0,13.374534494973432,-13.004125989310658,13.374534494973432
344,0,Unknown,0,675.02,18.0,31.183632422046458,13.385533464614554,31.183632422046458
347,0,Unknown,0,55.730000000000004,1.0,-521.2931086567266,-22.4579409374264,-521.2931086567266
349,0,Unknown,0,31.74,2.0,-34.2705081080469,-1.0412657967767842,-34.2705081080469
352,0,Unknown,0,52.66,1.0,-318.3532023259356,-15.523501137964814,-318.3532023259356
355,0,Unknown,0,91.5,2.0,240.97593946946546,-34.777139669685965,240.97593946946546
360,0,Unknown,0,34.63,1.0,285.7443540962327,6.554108059507186,285.7443540962327
366,0,Unknown,0,191.04,11.0,-221.5864402742419,23.469476855666016,-221.5864402742419
369,0,Unknown,0,67.29,6.0,-555.8941871933355,-25.802817820396484,-555.8941871933355
372,0,Unknown,0,135.42000000000002,1.0,-1328.959879597402,-48.7917744023146,-1328.959879597402
373,0,Unknown,0,25.259999999999998,2.0,159.34787254342825,16.877405075059045,159.34787254342825
375,0,Unknown,0,20.1,3.0,111.07323316965073,7.178010200960443,111.07323316965073
382,0,Unknown,0,109.96000000000001,4.0,509.0731242030631,23.340173318254173,509.0731242030631
385,0,Unknown,0,245.73,4.0,184.54668383480816,-16.191400070420983,184.54668383480816
388,0,Unknown,0,74.54,5.0,-58.05629463590836,-11.385439358731048,-58.05629463590836
395,0,Unknown,0,59.39,5.0,173.15470196072283,-10.529967517171627,173.15470196072283
399,0,Unknown,0,292.56,5.0,-641.9500052399873,-34.46562625635383,-641.9500052399873
400,0,Unknown,0,2250.46,34.0,328.04477821217677,-3.3675954743237355,328.04477821217677
401,0,Unknown,0,124.69,5.0,147.58559643137164,-3.7323326411952564,147.58559643137164
406,0,Unknown,0,310.76,11.0,-1083.0607579290136,-44.24121520253772,-1083.0607579290136
407,0,Unknown,0,151.95,9.0,179.07675452420102,-2.9649355871131036,179.07675452420102
415,0,Unknown,0,77.18,4.0,-258.07119260346155,11.387907456690769,-258.07119260346155
416,0,Unknown,0,372.38,6.0,-146.55012317703904,-2.618083284979946,-146.55012317703904
417,0,Unknown,0,372.16,10.0,84.0383671669803,11.751176652947606,84.0383671669803
422,0,Unknown,0,101.51,3.0,558.8031792261046,28.6218649830857,558.8031792261046
424,0,Unknown,0,877.12,9.0,-1760.446328621705,-91.69352919637873,-1760.446328621705
427,0,Unknown,0,176.46,7.0,275.58314271009056,4.475817185919297,275.58314271009056
429,0,Unknown,0,81.47,3.0,-272.27065424453997,1.1256135401069614,-272.27065424453997
430,0,Unknown,0,93.26,15.0,665.9491717397143,4.215505273719373,665.9491717397143
431,0,Unknown,0,63.010000000000005,4.0,251.06060468375608,-10.54026025462116,251.06060468375608
435,0,Unknown,0,96.39,8.0,226.8810529981198,0.2591929274784377,226.8810529981198
436,0,Unknown,0,376.91,6.0,-244.64962661242748,0.510089283137404,-244.64962661242748
439,0,Unknown,0,17.25,1.0,245.748780512501,23.88609564916291,245.748780512501
444,0,Unknown,0,187.81,8.0,239.27173322486806,14.377081312871042,239.27173322486806
446,0,Unknown,0,38.49,5.0,-488.2037631641289,27.052936804999533,-488.2037631641289
448,0,Unknown,0,62.7,7.0,-368.95353714407463,-29.776527100304662,-368.95353714407463
449,0,Unknown,0,87.33,5.0,226.1054627446431,20.554442772702572,226.1054627446431
453,0,Unknown,0,117.9,7.0,215.7924315643802,14.02371395639068,215.7924315643802
455,0,Unknown,0,90.71000000000001,3.0,395.35086458864555,8.112536063041148,395.35086458864555
457,0,Unknown,0,84.62,8.0,71.3478037658862,6.538136642987311,71.3478037658862
461,0,Unknown,0,35.29,2.0,62.205474094496225,9.444369525305262,62.205474094496225
465,0,Unknown,0,7.359999999999999,3.0,-37.13560237972598,-16.14940877876718,-37.13560237972598
471,0,Unknown,0,270.56,11.0,-200.82383671233833,-12.318447214288042,-200.82383671233833
474,0,Unknown,0,94.22,2.0,-1356.7566401433965,-81.06890683859385,-1356.7566401433965
476,0,Unknown,0,20.44,1.0,-307.57329242749415,4.1626323278734105,-307.57329242749415
477,0,Unknown,0,127.88,10.0,422.8600716148476,15.185246513659997,422.8600716148476
478,0,Unknown,0,18.26,2.0,714.003540215215,12.51313961172594,714.003540215215
485,0,Unknown,0,988.42,31.0,627.3175432911337,7.137041320279025,627.3175432911337
486,0,Unknown,0,134.36,6.0,597.304241645107,14.745970894807286,597.304241645107
487,0,Unknown,0,40.02,3.0,340.3167682335498,-62.90972315435747,340.3167682335498
488,0,Unknown,0,67.89999999999999,3.0,-727.6234593511342,-6.365710893073711,-727.6234593511342
496,0,Unknown,0,219.15,5.0,-1693.1181557550658,-95.45274600245143,-1693.1181557550658
497,0,Unknown,0,86.8,9.0,503.8143545606101,34.92169357362894,503.8143545606101
498,0,Unknown,0,230.43,15.0,-265.8692908187636,2.754003891347452,-265.8692908187636
499,0,Unknown,0,25.89,2.0,110.48051967500396,-0.025327725038394533,110.48051967500396
500,0,Unknown,0,42.08,1.0,-5537.714467290619,-265.0833141309372,-5537.714467290619
501,0,Unknown,0,42.97,2.0,-205.4438474966546,3.123943934997669,-205.4438474966546
504,0,Unknown,0,162.82,3.0,-7360.1436460182385,-372.8606816419376,-7360.1436460182385
506,0,Unknown,0,53.38,3.0,-4109.484731883454,-224.1074532459316,-4109.484731883454
509,0,Unknown,0,12.34,1.0,-810.4442556362822,-29.54255172089472,-810.4442556362822
516,0,Unknown,0,7.67,1.0,-1516.6875037814093,-72.17348012277671,-1516.6875037814093
519,0,Unknown,0,112.23,3.0,-37.39381030497657,2.4010904924290486,-37.39381030497657
521,0,Unknown,0,121.08,6.0,-73.92257023401567,6.89359291277205,-73.92257023401567
525,0,Unknown,0,64.46000000000001,4.0,534.2479994852374,20.926822221642468,534.2479994852374
528,0,Unknown,0,54.980000000000004,1.0,62.029732637698785,6.853864615861156,62.029732637698785
531,0,Unknown,0,35.8,3.0,6.203523341569365,-12.938800234800652,6.203523341569365
532,0,Unknown,0,40.36,4.0,685.985377413851,34.74001657854498,685.985377413851
535,0,Unknown,0,293.63,7.0,-508.37086806120544,-24.741110026688432,-508.37086806120544
539,0,Unknown,0,257.09,16.0,-2881.0752626021267,-126.54248360751946,-2881.0752626021267
541,0,Unknown,0,70.53,3.0,-89.31797638397302,-5.249167775662926,-89.31797638397302
547,0,Unknown,0,157.68,14.0,228.14915266463657,21.649865756374822,228.14915266463657
550,0,Unknown,0,21.82,3.0,-343.97900656526883,2.682443404945573,-343.97900656526883
551,0,Unknown,0,132.94,7.0,-240.4110391868981,-0.8305596092859275,-240.4110391868981
552,0,Unknown,0,131.75,3.0,-411.7834496485997,-13.732939474744029,-411.7834496485997
554,0,Unknown,0,107.76,3.0,-117.52734085021484,-8.213494247280437,-117.52734085021484
555,0,Unknown,0,6.369999999999999,1.0,337.40684890449256,6.434655496124094,337.40684890449256
557,0,Unknown,0,133.43,4.0,255.66350498616498,-23.06145180121267,255.66350498616498
559,0,Unknown,0,26.380000000000003,4.0,85.99861974071928,1.9809792301284403,85.99861974071928
561,0,Unknown,0,47.06,2.0,-56.40837371971725,-16.227233813923817,-56.40837371971725
564,0,Unknown,0,46.64,5.0,32.754345827224654,2.751789867215521,32.754345827224654
565,0,Unknown,0,14.620000000000001,2.0,74.39673849677331,-2.4538999967558652,74.39673849677331
571,0,Unknown,0,416.04,4.0,188.61192580284012,-6.105161420322503,188.61192580284012
579,0,Unknown,0,46.15,1.0,-118.59694989792587,28.340024687072685,-118.59694989792587
585,0,Unknown,0,66.82,2.0,-4.850392220112781,-6.294741995900978,-4.850392220112781
587,0,Unknown,0,50.29,5.0,-2453.748076190172,-202.23595675738633,-2453.748076190172
589,0,Unknown,0,9.120000000000001,2.0,809.2041373778768,35.8630967388046,809.2041373778768
590,0,Unknown,0,405.14,23.0,-493.3821362380157,-35.94002298372723,-493.3821362380157
592,0,Unknown,0,88.91,5.0,-111.115117397532,-6.982255540870426,-111.115117397532
593,0,Unknown,0,10.59,2.0,-2214.4309045237005,-105.62738794473123,-2214.4309045237005
602,0,Unknown,0,371.8,8.0,-547.2335764973907,-70.56126950770862,-547.2335764973907
610,0,Unknown,0,60.76,3.0,-58.00172190230353,-36.80970563740307,-58.00172190230353
611,0,Unknown,0,111.54,6.0,-74.2022837666658,7.689633620278954,-74.2022837666658
613,0,Unknown,0,51.589999999999996,2.0,-764.3764794488336,-75.14788356674029,-764.3764794488336
616,0,Unknown,0,91.23,2.0,-1297.5672152899078,-83.71833758379142,-1297.5672152899078
617,0,Unknown,0,118.79,3.0,-607.4744845005807,-21.92241839608451,-607.4744845005807
619,0,Unknown,0,75.45,1.0,-4477.813413345664,-216.60611173140853,-4477.813413345664
620,0,Unknown,0,9.76,1.0,327.9134233295018,-9.464382463160533,327.9134233295018
625,0,Unknown,0,157.45,2.0,89.80020426681074,19.22233452434709,89.80020426681074
626,0,Unknown,0,137.34,9.0,-1862.2657191302405,-74.57317195650222,-1862.2657191302405
627,0,Unknown,0,119.32,5.0,207.89659623216068,31.371679109205914,207.89659623216068
628,0,Unknown,0,188.07,2.0,-49.25500272113243,-0.22974862917330086,-49.25500272113243
629,0,Unknown,0,67.06,3.0,-120.34828456834464,-4.182732596384142,-120.34828456834464
